Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
16/05/20,14:30,Fortuna Dusseldorf,Paderborn,0,0,D,0,0,D,10,7,1,1,15,16,2,0,2,2,0,
16/05/20,14:30,Hoffenheim,Hertha,0,3,A,0,0,D,21,12,5,5,9,16,7,5,2,3,0,
16/05/20,14:30,RB Leipzig,Freiburg,1,1,D,0,1,A,23,7,9,2,11,8,8,4,0,1,0,
16/05/20,17:30,Ein Frankfurt,M'gladbach,1,3,A,0,2,A,12,15,4,8,19,10,5,1,5,1,0,
17/05/20,14:30,FC Koln,Mainz,2,2,D,1,0,H,16,11,6,5,20,15,5,7,4,2,0,
17/05/20,17:00,Union Berlin,Bayern Munich,0,2,A,0,1,A,10,14,2,3,13,10,4,9,2,1,0,
18/05/20,19:30,Werder Bremen,Leverkusen,1,4,A,1,2,A,9,13,1,6,15,14,2,9,2,1,0,
22/05/20,19:30,Hertha,Union Berlin,4,0,H,0,0,D,14,7,8,0,12,12,4,6,2,1,0,
23/05/20,14:30,Freiburg,Werder Bremen,0,1,A,0,1,A,15,11,8,3,12,18,7,2,0,3,0,
23/05/20,14:30,M'gladbach,Leverkusen,1,3,A,0,1,A,16,13,6,7,16,16,6,3,1,1,0,
23/05/20,14:30,Paderborn,Hoffenheim,1,1,D,1,1,D,13,18,3,7,14,13,2,8,3,0,0,
23/05/20,14:30,Wolfsburg,Dortmund,0,2,A,0,1,A,8,6,1,2,11,10,2,2,4,2,1,
23/05/20,17:30,Bayern Munich,Ein Frankfurt,5,2,H,2,0,H,23,11,10,4,10,7,7,2,0,1,0,
24/05/20,12:30,Schalke 04,Augsburg,0,3,A,0,1,A,12,9,2,7,14,11,3,2,0,2,0,
24/05/20,14:30,Mainz,RB Leipzig,0,5,A,0,3,A,4,21,1,9,13,11,5,4,3,3,0,
24/05/20,17:00,FC Koln,Fortuna Dusseldorf,2,2,D,0,1,A,16,10,6,5,19,17,6,2,0,1,0,
26/05/20,17:30,Dortmund,Bayern Munich,0,1,A,0,1,A,13,13,5,6,9,15,4,3,2,2,0,
26/05/20,19:30,Ein Frankfurt,Freiburg,3,3,D,1,1,D,35,10,16,5,14,9,9,2,4,1,0,
26/05/20,19:30,Leverkusen,Wolfsburg,1,4,A,0,1,A,10,14,2,9,10,16,12,6,3,3,0,
26/05/20,19:30,Werder Bremen,M'gladbach,0,0,D,0,0,D,12,8,7,4,14,11,8,5,2,1,0,
27/05/20,17:30,RB Leipzig,Hertha,2,2,D,1,1,D,11,13,5,4,12,19,4,7,2,3,1,
27/05/20,19:30,Augsburg,Paderborn,0,0,D,0,0,D,12,15,3,3,7,14,6,6,1,1,0,
27/05/20,19:30,Fortuna Dusseldorf,Schalke 04,2,1,H,0,0,D,13,7,8,2,10,13,7,2,3,2,0,
27/05/20,19:30,Hoffenheim,FC Koln,3,1,H,1,0,H,8,15,6,5,12,8,0,10,6,1,1,
27/05/20,19:30,Union Berlin,Mainz,1,1,D,1,1,D,9,10,4,2,17,18,6,6,4,2,1,
29/05/20,19:30,Freiburg,Leverkusen,0,1,A,0,0,D,9,7,1,1,8,13,6,6,0,2,0,
30/05/20,14:30,Hertha,Augsburg,2,0,H,1,0,H,12,8,6,2,19,7,7,8,3,3,0,
30/05/20,14:30,Mainz,Hoffenheim,0,1,A,0,1,A,18,13,2,6,18,14,10,7,4,3,0,
30/05/20,14:30,Schalke 04,Werder Bremen,0,1,A,0,1,A,12,6,1,2,19,16,4,8,5,3,0,
30/05/20,14:30,Wolfsburg,Ein Frankfurt,1,2,A,0,1,A,19,6,4,3,18,16,4,3,4,6,0,
30/05/20,17:30,Bayern Munich,Fortuna Dusseldorf,5,0,H,3,0,H,23,7,8,2,9,10,7,2,0,2,0,
31/05/20,14:30,M'gladbach,Union Berlin,4,1,H,2,0,H,16,13,10,5,13,9,4,3,3,2,0,
31/05/20,17:00,Paderborn,Dortmund,1,6,A,0,0,D,10,16,1,11,4,6,2,8,2,3,0,
01/06/20,19:30,FC Koln,RB Leipzig,2,4,A,1,2,A,7,19,5,8,16,7,4,7,2,1,0,
03/06/20,19:30,Werder Bremen,Ein Frankfurt,0,3,A,0,0,D,11,12,3,4,14,21,5,6,2,1,0,
05/06/20,19:30,Freiburg,M'gladbach,1,0,H,0,0,D,16,18,6,4,14,14,3,10,4,3,0,
06/06/20,14:30,Ein Frankfurt,Mainz,0,2,A,0,1,A,10,17,0,5,17,15,7,5,3,3,0,
06/06/20,14:30,Fortuna Dusseldorf,Hoffenheim,2,2,D,1,1,D,23,8,4,5,12,15,7,1,4,4,0,
06/06/20,14:30,Leverkusen,Bayern Munich,2,4,A,1,3,A,10,16,6,10,14,4,6,4,3,3,0,
06/06/20,14:30,RB Leipzig,Paderborn,1,1,D,1,0,H,12,17,5,5,11,14,7,9,2,4,1,
06/06/20,17:30,Dortmund,Hertha,1,0,H,0,0,D,12,5,3,2,7,11,6,0,0,2,0,
07/06/20,12:30,Werder Bremen,Wolfsburg,0,1,A,0,0,D,14,18,4,3,17,13,5,4,3,3,0,
07/06/20,14:30,Union Berlin,Schalke 04,1,1,D,1,1,D,12,5,6,1,19,13,9,4,3,1,0,
07/06/20,17:00,Augsburg,FC Koln,1,1,D,0,0,D,18,9,5,2,13,21,9,2,1,3,0,
12/06/20,19:30,Hoffenheim,RB Leipzig,0,2,A,0,2,A,22,14,7,7,15,18,9,1,2,2,0,
13/06/20,14:30,FC Koln,Union Berlin,1,2,A,0,1,A,10,7,6,5,18,17,4,6,3,0,0,
13/06/20,14:30,Fortuna Dusseldorf,Dortmund,0,1,A,0,0,D,6,5,4,3,6,15,6,1,1,3,0,
13/06/20,14:30,Hertha,Ein Frankfurt,1,4,A,1,0,H,4,18,3,7,14,7,1,5,2,2,1,
13/06/20,14:30,Paderborn,Werder Bremen,1,5,A,0,3,A,20,11,8,8,17,18,11,2,6,3,0,
13/06/20,14:30,Wolfsburg,Freiburg,2,2,D,2,1,H,22,10,7,6,17,11,6,5,0,1,0,
13/06/20,17:30,Bayern Munich,M'gladbach,2,1,H,1,1,D,11,9,6,2,13,10,3,1,0,2,0,
14/06/20,14:30,Mainz,Augsburg,0,1,A,0,1,A,18,9,4,3,8,14,9,5,2,4,0,
14/06/20,17:00,Schalke 04,Leverkusen,1,1,D,0,0,D,7,15,4,5,14,7,1,9,4,1,0,
16/06/20,17:30,M'gladbach,Wolfsburg,3,0,H,2,0,H,11,12,3,2,15,17,5,3,1,4,0,
16/06/20,19:30,Freiburg,Hertha,2,1,H,0,0,D,17,12,6,5,6,16,5,5,0,2,0,
16/06/20,19:30,Union Berlin,Paderborn,1,0,H,1,0,H,14,10,6,2,17,16,1,5,0,0,0,
16/06/20,19:30,Werder Bremen,Bayern Munich,0,1,A,0,1,A,6,13,1,4,9,13,0,10,2,3,0,
17/06/20,17:30,Ein Frankfurt,Schalke 04,2,1,H,1,0,H,14,8,4,5,9,16,5,3,3,5,0,
17/06/20,19:30,Augsburg,Hoffenheim,1,3,A,0,0,D,12,17,5,5,10,14,6,4,2,1,0,
17/06/20,19:30,Dortmund,Mainz,0,2,A,0,1,A,15,10,5,6,14,13,7,1,6,3,0,
17/06/20,19:30,Leverkusen,FC Koln,3,1,H,2,0,H,13,7,6,1,12,16,7,3,2,2,0,
17/06/20,19:30,RB Leipzig,Fortuna Dusseldorf,2,2,D,0,0,D,14,12,5,2,7,7,5,2,1,0,0,
20/06/20,14:30,Bayern Munich,Freiburg,3,1,H,3,1,H,23,11,8,3,13,8,8,2,0,0,0,
20/06/20,14:30,FC Koln,Ein Frankfurt,1,1,D,1,0,H,4,9,2,2,8,15,5,9,1,2,0,
20/06/20,14:30,Fortuna Dusseldorf,Augsburg,1,1,D,1,1,D,8,11,4,3,14,12,5,3,1,0,0,
20/06/20,14:30,Hertha,Leverkusen,2,0,H,1,0,H,13,12,5,2,14,15,5,4,4,3,0,
20/06/20,14:30,Hoffenheim,Union Berlin,4,0,H,3,0,H,15,5,8,1,10,15,6,4,1,3,0,
20/06/20,14:30,Mainz,Werder Bremen,3,1,H,2,0,H,21,19,12,6,12,15,7,8,2,3,0,
20/06/20,14:30,Paderborn,M'gladbach,1,3,A,0,1,A,11,22,1,10,11,13,3,5,4,2,1,
20/06/20,14:30,RB Leipzig,Dortmund,0,2,A,0,1,A,16,11,5,7,13,7,4,1,3,3,0,
20/06/20,14:30,Schalke 04,Wolfsburg,1,4,A,0,1,A,10,10,3,5,12,16,2,4,4,3,0,
27/06/20,14:30,Augsburg,RB Leipzig,1,2,A,0,1,A,5,14,1,5,11,10,2,8,4,1,0,
27/06/20,14:30,Dortmund,Hoffenheim,0,4,A,0,2,A,7,15,4,7,7,5,2,5,1,0,0,
27/06/20,14:30,Ein Frankfurt,Paderborn,3,2,H,2,0,H,12,16,4,5,13,3,6,2,0,1,0,
27/06/20,14:30,Freiburg,Schalke 04,4,0,H,2,0,H,15,21,8,5,14,5,1,5,1,0,0,
27/06/20,14:30,Leverkusen,Mainz,1,0,H,1,0,H,13,6,2,1,10,10,11,4,1,1,0,
27/06/20,14:30,M'gladbach,Hertha,2,1,H,1,0,H,22,4,8,2,7,15,3,3,1,2,0,
27/06/20,14:30,Union Berlin,Fortuna Dusseldorf,3,0,H,1,0,H,11,25,7,4,15,6,6,10,0,1,0,
27/06/20,14:30,Werder Bremen,FC Koln,6,1,H,3,0,H,18,6,9,2,22,16,7,5,1,2,0,
27/06/20,14:30,Wolfsburg,Bayern Munich,0,4,A,0,2,A,11,17,4,11,13,9,3,6,3,0,1,
09/08/13,,Bayern Munich,M'gladbach,3,1,H,2,1,H,26,11,9,4,12,11,6,4,1,3,0,0.0
10/08/13,,Augsburg,Dortmund,0,4,A,0,1,A,11,13,4,9,18,12,5,6,2,0,0,0.0
10/08/13,,Braunschweig,Werder Bremen,0,1,A,0,0,D,13,12,3,4,10,18,2,7,1,0,0,0.0
10/08/13,,Hannover,Wolfsburg,2,0,H,1,0,H,20,15,8,4,28,11,7,2,4,0,0,2.0
10/08/13,,Hertha,Ein Frankfurt,6,1,H,2,1,H,16,10,9,4,19,18,5,4,0,2,0,0.0
10/08/13,,Hoffenheim,Nurnberg,2,2,D,1,0,H,23,12,8,5,17,17,6,9,1,4,0,0.0
10/08/13,,Leverkusen,Freiburg,3,1,H,1,1,D,18,8,6,3,11,16,5,2,2,2,0,0.0
11/08/13,,Mainz,Stuttgart,3,2,H,1,1,D,9,15,7,10,15,13,2,8,2,4,0,0.0
11/08/13,,Schalke 04,Hamburg,3,3,D,2,2,D,19,16,8,6,15,11,3,7,1,2,0,0.0
17/08/13,,Ein Frankfurt,Bayern Munich,0,1,A,0,1,A,9,15,3,7,9,17,6,5,1,1,0,0.0
17/08/13,,Freiburg,Mainz,1,2,A,0,0,D,9,12,3,8,17,7,2,4,0,3,0,0.0
17/08/13,,Hamburg,Hoffenheim,1,5,A,1,1,D,8,18,4,7,15,22,2,4,2,2,0,0.0
17/08/13,,M'gladbach,Hannover,3,0,H,1,0,H,17,16,8,4,9,19,1,3,1,4,0,0.0
17/08/13,,Stuttgart,Leverkusen,0,1,A,0,1,A,17,13,3,3,13,15,10,3,3,2,0,0.0
17/08/13,,Werder Bremen,Augsburg,1,0,H,1,0,H,5,20,2,4,16,14,3,7,3,4,0,0.0
17/08/13,,Wolfsburg,Schalke 04,4,0,H,0,0,D,20,6,8,2,18,16,11,3,0,2,0,0.0
18/08/13,,Dortmund,Braunschweig,2,1,H,0,0,D,24,8,6,3,8,12,4,3,0,1,0,0.0
18/08/13,,Nurnberg,Hertha,2,2,D,1,0,H,11,12,5,5,16,17,4,5,5,2,0,0.0
23/08/13,,Dortmund,Werder Bremen,1,0,H,0,0,D,32,7,8,1,14,13,7,2,0,0,0,0.0
24/08/13,,Bayern Munich,Nurnberg,2,0,H,0,0,D,26,5,9,1,13,8,10,1,3,1,0,0.0
24/08/13,,Hannover,Schalke 04,2,1,H,2,0,H,14,8,6,2,19,23,7,1,2,0,1,2.0
24/08/13,,Hertha,Hamburg,1,0,H,0,0,D,16,15,5,7,16,18,6,9,1,4,0,0.0
24/08/13,,Hoffenheim,Freiburg,3,3,D,2,2,D,13,11,5,6,15,22,2,4,1,3,1,3.0
24/08/13,,Leverkusen,M'gladbach,4,2,H,2,0,H,19,10,11,3,10,14,7,3,0,1,0,0.0
24/08/13,,Mainz,Wolfsburg,2,0,H,0,0,D,12,16,4,6,16,15,2,5,3,1,0,1.0
25/08/13,,Augsburg,Stuttgart,2,1,H,2,1,H,17,9,5,2,19,18,9,7,2,3,0,1.0
25/08/13,,Braunschweig,Ein Frankfurt,0,2,A,0,0,D,9,20,4,4,12,18,2,8,2,1,0,0.0
27/08/13,,Freiburg,Bayern Munich,1,1,D,0,1,A,8,17,3,8,17,10,3,6,2,1,0,0.0
31/08/13,,Hamburg,Braunschweig,4,0,H,2,0,H,26,17,13,5,19,21,7,2,1,4,0,0.0
31/08/13,,Hannover,Mainz,4,1,H,2,1,H,16,13,5,2,19,10,5,3,3,1,0,0.0
31/08/13,,M'gladbach,Werder Bremen,4,1,H,1,0,H,20,10,8,2,13,13,1,5,3,0,0,0.0
31/08/13,,Nurnberg,Augsburg,0,1,A,0,0,D,7,24,1,7,10,18,2,12,4,2,1,0.0
31/08/13,,Schalke 04,Leverkusen,2,0,H,1,0,H,12,11,3,1,14,18,2,6,0,3,0,0.0
31/08/13,,Wolfsburg,Hertha,2,0,H,2,0,H,18,8,6,4,16,15,2,2,1,2,0,0.0
01/09/13,,Ein Frankfurt,Dortmund,1,2,A,1,1,D,17,16,4,8,6,19,8,6,1,2,0,0.0
01/09/13,,Stuttgart,Hoffenheim,6,2,H,3,1,H,13,12,7,3,20,20,3,5,2,2,0,0.0
13/09/13,,Hertha,Stuttgart,0,1,A,0,0,D,19,8,8,5,13,12,7,4,1,1,0,0.0
14/09/13,,Augsburg,Freiburg,2,1,H,0,0,D,14,5,6,1,16,21,10,3,1,2,0,0.0
14/09/13,,Bayern Munich,Hannover,2,0,H,0,0,D,18,13,8,2,14,12,13,4,3,3,0,0.0
14/09/13,,Dortmund,Hamburg,6,2,H,2,1,H,32,4,14,2,11,19,7,2,0,4,0,0.0
14/09/13,,Leverkusen,Wolfsburg,3,1,H,1,1,D,14,14,7,5,17,12,4,3,2,2,0,1.0
14/09/13,,Mainz,Schalke 04,0,1,A,0,1,A,14,10,0,5,15,19,1,5,1,3,0,0.0
14/09/13,,Werder Bremen,Ein Frankfurt,0,3,A,0,2,A,12,14,4,6,14,13,5,10,2,0,1,0.0
15/09/13,,Braunschweig,Nurnberg,1,1,D,0,1,A,23,9,7,2,17,18,6,3,3,2,0,0.0
15/09/13,,Hoffenheim,M'gladbach,2,1,H,1,0,H,10,16,4,3,16,7,2,3,3,2,0,0.0
20/09/13,,M'gladbach,Braunschweig,4,1,H,2,0,H,13,12,7,3,11,12,0,1,1,2,0,1.0
21/09/13,,Hamburg,Werder Bremen,0,2,A,0,1,A,19,16,7,6,15,18,4,6,2,4,0,0.0
21/09/13,,Hannover,Augsburg,2,1,H,0,0,D,15,12,8,2,21,18,8,1,3,4,0,0.0
21/09/13,,Mainz,Leverkusen,1,4,A,0,3,A,14,13,2,5,14,11,4,4,1,1,0,0.0
21/09/13,,Nurnberg,Dortmund,1,1,D,0,1,A,10,18,3,6,7,12,3,9,1,2,0,0.0
21/09/13,,Schalke 04,Bayern Munich,0,4,A,0,2,A,10,14,1,5,7,6,5,5,1,0,0,0.0
21/09/13,,Wolfsburg,Hoffenheim,2,1,H,1,1,D,15,7,6,2,15,20,6,6,1,4,0,0.0
22/09/13,,Freiburg,Hertha,1,1,D,1,1,D,8,8,2,4,22,12,9,2,2,4,0,0.0
22/09/13,,Stuttgart,Ein Frankfurt,1,1,D,1,1,D,14,16,4,4,10,13,4,7,3,2,0,0.0
27/09/13,,Augsburg,M'gladbach,2,2,D,1,1,D,20,8,5,3,9,13,3,3,2,3,0,0.0
28/09/13,,Bayern Munich,Wolfsburg,1,0,H,0,0,D,11,4,4,2,12,24,8,2,2,1,0,0.0
28/09/13,,Dortmund,Freiburg,5,0,H,2,0,H,27,2,13,2,13,11,10,0,0,1,0,1.0
28/09/13,,Ein Frankfurt,Hamburg,2,2,D,1,1,D,9,11,5,3,21,16,9,6,2,1,0,0.0
28/09/13,,Hertha,Mainz,3,1,H,0,1,A,9,7,4,5,27,20,5,5,1,4,0,0.0
28/09/13,,Hoffenheim,Schalke 04,3,3,D,1,3,A,12,12,6,5,23,24,2,7,3,2,0,0.0
28/09/13,,Leverkusen,Hannover,2,0,H,2,0,H,19,8,8,2,12,17,4,9,0,0,0,0.0
29/09/13,,Braunschweig,Stuttgart,0,4,A,0,1,A,10,15,2,8,12,19,8,4,0,1,0,0.0
29/09/13,,Werder Bremen,Nurnberg,3,3,D,2,1,H,15,17,7,8,16,9,4,4,2,2,0,0.0
04/10/13,,Hannover,Hertha,1,1,D,1,0,H,14,10,5,2,18,21,8,9,3,3,0,0.0
05/10/13,,Leverkusen,Bayern Munich,1,1,D,1,1,D,5,27,3,11,15,8,2,14,1,1,0,0.0
05/10/13,,Mainz,Hoffenheim,2,2,D,0,2,A,17,14,8,5,23,16,7,1,2,2,0,0.0
05/10/13,,M'gladbach,Dortmund,2,0,H,0,0,D,6,27,3,8,8,9,1,9,2,2,0,1.0
05/10/13,,Schalke 04,Augsburg,4,1,H,2,1,H,13,10,6,3,9,10,2,3,1,3,0,1.0
05/10/13,,Stuttgart,Werder Bremen,1,1,D,1,1,D,20,7,6,2,11,9,13,1,1,2,0,0.0
05/10/13,,Wolfsburg,Braunschweig,0,2,A,0,1,A,17,7,3,3,21,26,7,2,2,3,0,0.0
06/10/13,,Freiburg,Ein Frankfurt,1,1,D,0,0,D,13,11,4,5,12,20,7,10,3,2,0,1.0
06/10/13,,Nurnberg,Hamburg,0,5,A,0,1,A,7,16,2,13,16,15,5,4,1,0,0,0.0
18/10/13,,Hoffenheim,Leverkusen,1,2,A,0,1,A,20,12,8,4,12,18,8,10,0,4,0,0.0
19/10/13,,Bayern Munich,Mainz,4,1,H,0,1,A,18,13,6,4,12,14,8,5,1,0,0,0.0
19/10/13,,Braunschweig,Schalke 04,2,3,A,1,1,D,14,14,4,6,13,21,1,9,0,1,0,0.0
19/10/13,,Dortmund,Hannover,1,0,H,1,0,H,18,10,8,5,11,15,10,2,1,3,0,0.0
19/10/13,,Ein Frankfurt,Nurnberg,1,1,D,0,0,D,15,10,3,4,22,14,6,1,2,3,0,0.0
19/10/13,,Hertha,M'gladbach,1,0,H,1,0,H,5,13,2,4,15,14,7,5,2,1,0,1.0
19/10/13,,Werder Bremen,Freiburg,0,0,D,0,0,D,18,11,4,2,21,12,7,8,1,2,0,0.0
20/10/13,,Augsburg,Wolfsburg,1,2,A,1,2,A,11,13,8,6,21,18,3,2,2,3,0,0.0
20/10/13,,Hamburg,Stuttgart,3,3,D,1,2,A,20,9,6,3,16,12,10,0,1,2,0,1.0
25/10/13,,Stuttgart,Nurnberg,1,1,D,1,1,D,10,7,4,6,11,15,2,4,2,1,0,0.0
26/10/13,,Bayern Munich,Hertha,3,2,H,1,1,D,13,10,5,5,10,13,4,5,3,4,0,0.0
26/10/13,,Hannover,Hoffenheim,1,4,A,0,2,A,11,10,3,5,21,11,8,1,3,2,2,0.0
26/10/13,,Leverkusen,Augsburg,2,1,H,1,1,D,24,11,7,1,7,9,13,7,1,3,0,0.0
26/10/13,,Mainz,Braunschweig,2,0,H,1,0,H,9,6,3,1,25,17,0,8,2,3,0,0.0
26/10/13,,Schalke 04,Dortmund,1,3,A,0,1,A,12,10,5,8,11,12,2,2,3,1,0,0.0
26/10/13,,Wolfsburg,Werder Bremen,3,0,H,1,0,H,19,8,12,2,12,17,5,4,1,2,0,0.0
27/10/13,,Freiburg,Hamburg,0,3,A,0,1,A,9,17,2,7,14,12,4,4,2,1,0,0.0
27/10/13,,M'gladbach,Ein Frankfurt,4,1,H,2,1,H,13,11,4,4,8,13,1,3,2,4,0,0.0
01/11/13,,Dortmund,Stuttgart,6,1,H,2,1,H,17,3,10,1,15,4,6,1,1,0,0,0.0
02/11/13,,Braunschweig,Leverkusen,1,0,H,0,0,D,17,16,7,8,12,21,4,4,2,2,0,1.0
02/11/13,,Ein Frankfurt,Wolfsburg,1,2,A,1,1,D,10,10,5,3,15,16,8,1,3,2,0,0.0
02/11/13,,Hamburg,M'gladbach,0,2,A,0,1,A,17,8,8,4,11,12,7,2,0,2,0,0.0
02/11/13,,Hertha,Schalke 04,0,2,A,0,1,A,18,11,9,5,21,18,6,4,3,1,0,0.0
02/11/13,,Hoffenheim,Bayern Munich,1,2,A,1,1,D,7,17,3,7,20,16,6,4,2,0,0,0.0
02/11/13,,Nurnberg,Freiburg,0,3,A,0,0,D,20,14,12,8,10,15,9,5,0,1,0,1.0
03/11/13,,Augsburg,Mainz,2,1,H,1,0,H,19,11,7,4,13,21,6,3,3,3,0,1.0
03/11/13,,Werder Bremen,Hannover,3,2,H,2,2,D,12,18,6,6,20,24,3,6,3,4,0,0.0
08/11/13,,Hannover,Braunschweig,0,0,D,0,0,D,19,8,6,1,27,16,6,2,1,1,0,0.0
09/11/13,,Bayern Munich,Augsburg,3,0,H,2,0,H,23,6,9,0,12,11,9,4,0,0,0,0.0
09/11/13,,Hoffenheim,Hertha,2,3,A,0,1,A,9,11,7,5,22,20,3,3,2,2,0,0.0
09/11/13,,Leverkusen,Hamburg,5,3,H,2,1,H,20,11,7,6,12,19,3,6,3,4,0,0.0
09/11/13,,M'gladbach,Nurnberg,3,1,H,0,1,A,12,19,4,3,8,18,6,3,2,2,0,0.0
09/11/13,,Schalke 04,Werder Bremen,3,1,H,0,1,A,17,9,6,3,16,19,6,2,2,4,0,0.0
09/11/13,,Wolfsburg,Dortmund,2,1,H,0,1,A,10,12,4,2,13,19,5,2,2,4,0,0.0
10/11/13,,Freiburg,Stuttgart,1,3,A,0,2,A,19,10,5,7,7,13,7,2,2,1,0,0.0
10/11/13,,Mainz,Ein Frankfurt,1,0,H,0,0,D,20,14,9,4,20,17,6,6,4,1,0,0.0
22/11/13,,Stuttgart,M'gladbach,0,2,A,0,1,A,9,19,2,11,14,10,1,5,0,2,0,0.0
23/11/13,,Augsburg,Hoffenheim,2,0,H,2,0,H,16,8,5,3,14,24,5,4,2,3,0,0.0
23/11/13,,Braunschweig,Freiburg,0,1,A,0,0,D,21,8,7,2,14,17,6,1,3,1,0,0.0
23/11/13,,Dortmund,Bayern Munich,0,3,A,0,0,D,7,10,4,5,7,13,2,3,2,3,0,0.0
23/11/13,,Ein Frankfurt,Schalke 04,3,3,D,0,2,A,15,13,8,9,22,20,5,1,4,0,0,0.0
23/11/13,,Hertha,Leverkusen,0,1,A,0,1,A,12,4,2,2,15,14,9,1,1,1,0,0.0
23/11/13,,Nurnberg,Wolfsburg,1,1,D,0,1,A,11,23,6,6,19,17,3,5,1,1,0,0.0
24/11/13,,Hamburg,Hannover,3,1,H,1,1,D,19,11,9,4,19,24,7,3,3,2,0,1.0
24/11/13,,Werder Bremen,Mainz,2,3,A,0,2,A,24,18,8,7,18,22,7,9,1,2,0,0.0
29/11/13,,Wolfsburg,Hamburg,1,1,D,1,1,D,20,17,4,8,16,12,2,3,4,1,0,0.0
30/11/13,,Bayern Munich,Braunschweig,2,0,H,2,0,H,18,8,8,3,9,17,6,3,0,0,0,0.0
30/11/13,,Hertha,Augsburg,0,0,D,0,0,D,9,2,2,0,16,22,6,3,1,1,0,0.0
30/11/13,,Hoffenheim,Werder Bremen,4,4,D,2,2,D,18,13,8,6,28,20,3,9,2,5,0,0.0
30/11/13,,Leverkusen,Nurnberg,3,0,H,1,0,H,17,16,7,5,18,14,4,5,1,3,0,0.0
30/11/13,,Mainz,Dortmund,1,3,A,0,0,D,12,16,6,6,11,16,6,5,1,0,1,0.0
30/11/13,,Schalke 04,Stuttgart,3,0,H,1,0,H,12,9,5,1,15,17,5,2,2,0,0,0.0
01/12/13,,Hannover,Ein Frankfurt,2,0,H,1,0,H,13,12,3,4,19,18,7,7,1,2,0,1.0
01/12/13,,M'gladbach,Freiburg,1,0,H,0,0,D,12,9,4,4,8,14,6,4,1,2,0,0.0
06/12/13,,Nurnberg,Mainz,1,1,D,1,0,H,16,12,5,4,6,11,14,3,1,2,0,1.0
07/12/13,,Dortmund,Leverkusen,0,1,A,0,1,A,13,7,5,4,18,25,3,4,1,4,1,1.0
07/12/13,,Ein Frankfurt,Hoffenheim,1,2,A,0,0,D,13,11,7,4,21,27,4,4,5,2,0,0.0
07/12/13,,Hamburg,Augsburg,0,1,A,0,1,A,8,16,5,6,17,17,7,11,2,1,0,0.0
07/12/13,,M'gladbach,Schalke 04,2,1,H,2,1,H,19,9,8,3,11,17,8,1,1,3,0,1.0
07/12/13,,Stuttgart,Hannover,4,2,H,2,2,D,13,14,8,4,15,20,3,3,1,2,0,0.0
07/12/13,,Werder Bremen,Bayern Munich,0,7,A,0,3,A,6,17,2,10,13,15,2,7,4,2,0,0.0
08/12/13,,Braunschweig,Hertha,0,2,A,0,1,A,13,16,2,6,18,22,8,2,2,4,1,0.0
08/12/13,,Freiburg,Wolfsburg,0,3,A,0,2,A,13,17,2,7,11,16,4,7,0,1,0,0.0
13/12/13,,Hertha,Werder Bremen,3,2,H,2,2,D,12,9,4,4,15,21,6,4,1,2,0,0.0
14/12/13,,Augsburg,Braunschweig,4,1,H,3,0,H,20,9,8,1,16,14,5,0,2,2,0,0.0
14/12/13,,Bayern Munich,Hamburg,3,1,H,1,0,H,22,13,8,6,13,15,5,2,0,2,0,0.0
14/12/13,,Hannover,Nurnberg,3,3,D,0,3,A,21,16,6,6,13,21,5,7,3,2,0,0.0
14/12/13,,Hoffenheim,Dortmund,2,2,D,2,1,H,14,16,4,8,19,13,2,4,2,3,0,0.0
14/12/13,,Mainz,M'gladbach,0,0,D,0,0,D,6,10,0,1,6,8,1,4,0,2,0,0.0
14/12/13,,Wolfsburg,Stuttgart,3,1,H,1,0,H,12,9,6,4,18,21,2,4,2,2,0,0.0
15/12/13,,Leverkusen,Ein Frankfurt,0,1,A,0,0,D,15,16,7,5,15,23,8,4,4,3,0,0.0
15/12/13,,Schalke 04,Freiburg,2,0,H,1,0,H,13,8,4,1,17,19,8,4,0,3,0,0.0
20/12/13,,Ein Frankfurt,Augsburg,1,1,D,1,1,D,5,9,5,3,18,14,4,3,3,2,0,0.0
21/12/13,,Braunschweig,Hoffenheim,1,0,H,1,0,H,14,16,8,3,17,19,7,8,1,2,1,0.0
21/12/13,,Dortmund,Hertha,1,2,A,1,2,A,20,6,5,4,20,19,5,0,2,3,0,0.0
21/12/13,,Freiburg,Hannover,2,1,H,2,0,H,11,20,3,6,16,13,0,1,1,2,0,0.0
21/12/13,,Hamburg,Mainz,2,3,A,1,0,H,18,13,8,7,21,13,5,3,1,1,1,0.0
21/12/13,,Nurnberg,Schalke 04,0,0,D,0,0,D,15,8,4,2,14,19,9,4,0,0,0,0.0
21/12/13,,Werder Bremen,Leverkusen,1,0,H,0,0,D,11,22,3,5,14,10,5,9,2,3,0,0.0
22/12/13,,M'gladbach,Wolfsburg,2,2,D,0,0,D,14,18,4,13,10,12,4,4,1,3,0,0.0
24/01/14,,M'gladbach,Bayern Munich,0,2,A,0,1,A,10,24,5,13,12,9,5,5,2,1,0,0.0
25/01/14,,Dortmund,Augsburg,2,2,D,1,0,H,18,6,4,1,17,25,5,1,2,2,0,0.0
25/01/14,,Ein Frankfurt,Hertha,1,0,H,1,0,H,5,7,1,2,20,23,1,2,2,3,0,0.0
